datetime,T_out,occupancy_rate,day_off
2024-03-29 13:00:00,7.8,55.47,0
2024-03-29 14:00:00,8.3,38.19,0
2024-03-29 15:00:00,9.3,66.14,0
2024-03-29 16:00:00,8.3,62.15,0
2024-03-29 17:00:00,7.7,67.18,0
2024-03-29 18:00:00,6.0,69.38,0
2024-03-29 19:00:00,7.0,60.2,0
2024-03-29 20:00:00,6.8,61.73,0
2024-03-29 21:00:00,8.0,50.92,0
2024-03-29 22:00:00,5.6,0.0,0
2024-03-29 23:00:00,5.6,0.0,0
2024-03-30 00:00:00,5.4,0.0,1
2024-03-30 01:00:00,5.4,0.0,1
2024-03-30 02:00:00,5.2,0.0,1
2024-03-30 03:00:00,5.2,0.0,1
2024-03-30 04:00:00,6.0,0.0,1
2024-03-30 05:00:00,7.2,0.0,1
2024-03-30 06:00:00,7.7,0.0,1
2024-03-30 07:00:00,9.1,0.0,1
2024-03-30 08:00:00,10.0,0.0,1
2024-03-30 09:00:00,11.0,0.0,1
2024-03-30 10:00:00,10.6,18.49,1
2024-03-30 11:00:00,11.0,43.47,1
2024-03-30 12:00:00,11.9,67.97,1
2024-03-30 13:00:00,11.1,69.82,1
2024-03-30 14:00:00,10.8,95.99,1
2024-03-30 15:00:00,9.9,100.0,1
2024-03-30 16:00:00,9.9,100.0,1
2024-03-30 17:00:00,9.3,100.0,1
2024-03-30 18:00:00,7.6,96.65,1
2024-03-30 19:00:00,8.4,85.84,1
2024-03-30 20:00:00,8.2,71.0,1
2024-03-30 21:00:00,8.8,54.32,1
2024-03-30 22:00:00,6.7,0.0,1
2024-03-30 23:00:00,6.3,0.0,1
2024-03-31 00:00:00,6.1,0.0,1
2024-03-31 01:00:00,5.2,0.0,1
2024-03-31 02:00:00,4.6,0.0,1
2024-03-31 03:00:00,4.1,0.0,1
2024-03-31 04:00:00,5.4,0.0,1
2024-03-31 05:00:00,7.0,0.0,1
2024-03-31 06:00:00,8.7,0.0,1
2024-03-31 07:00:00,10.1,0.0,1
2024-03-31 08:00:00,11.8,0.0,1
2024-03-31 09:00:00,13.2,0.0,1
2024-03-31 10:00:00,13.1,38.62,1
2024-03-31 11:00:00,14.0,45.24,1
2024-03-31 12:00:00,16.0,65.8,1
2024-03-31 13:00:00,14.7,82.02,1
2024-03-31 14:00:00,14.5,89.4,1
2024-03-31 15:00:00,14.7,100.0,1
2024-03-31 16:00:00,13.9,93.17,1
2024-03-31 17:00:00,12.9,100.0,1
2024-03-31 18:00:00,13.2,100.0,1
2024-03-31 19:00:00,11.8,80.57,1
2024-03-31 20:00:00,11.7,55.6,1
2024-03-31 21:00:00,11.7,36.68,1
2024-03-31 22:00:00,12.2,0.0,1
2024-03-31 23:00:00,11.8,0.0,1
2024-04-01 00:00:00,10.8,0.0,0
2024-04-01 01:00:00,11.0,0.0,0
2024-04-01 02:00:00,10.6,0.0,0
2024-04-01 03:00:00,8.7,0.0,0
2024-04-01 04:00:00,11.1,0.0,0
2024-04-01 05:00:00,12.4,0.0,0
2024-04-01 06:00:00,13.1,0.0,0
2024-04-01 07:00:00,15.4,0.0,0
2024-04-01 08:00:00,17.1,0.0,0
2024-04-01 09:00:00,20.3,0.0,0
2024-04-01 10:00:00,19.1,21.9,0
2024-04-01 11:00:00,19.7,23.38,0
2024-04-01 12:00:00,21.5,39.26,0
2024-04-01 13:00:00,19.8,40.19,0
2024-04-01 14:00:00,19.2,38.59,0
2024-04-01 15:00:00,19.4,49.88,0
2024-04-01 16:00:00,18.1,63.04,0
2024-04-01 17:00:00,16.7,48.09,0
2024-04-01 18:00:00,16.2,57.2,0
2024-04-01 19:00:00,14.8,37.07,0
2024-04-01 20:00:00,14.3,30.44,0
2024-04-01 21:00:00,14.6,39.72,0
2024-04-01 22:00:00,13.8,0.0,0
2024-04-01 23:00:00,13.2,0.0,0
2024-04-02 00:00:00,13.2,0.0,0
2024-04-02 01:00:00,12.0,0.0,0
2024-04-02 02:00:00,11.5,0.0,0
2024-04-02 03:00:00,9.3,0.0,0
2024-04-02 04:00:00,12.9,0.0,0
2024-04-02 05:00:00,14.4,0.0,0
2024-04-02 06:00:00,15.7,0.0,0
2024-04-02 07:00:00,17.4,0.0,0
2024-04-02 08:00:00,18.8,0.0,0
2024-04-02 09:00:00,20.0,0.0,0
2024-04-02 10:00:00,20.5,41.0,0
2024-04-02 11:00:00,21.4,27.53,0
2024-04-02 12:00:00,22.6,31.42,0
2024-04-02 13:00:00,22.0,33.52,0
2024-04-02 14:00:00,21.7,52.44,0
2024-04-02 15:00:00,22.4,43.19,0
2024-04-02 16:00:00,20.4,38.51,0
2024-04-02 17:00:00,19.3,63.21,0
2024-04-02 18:00:00,18.4,64.2,0
2024-04-02 19:00:00,17.6,44.0,0
2024-04-02 20:00:00,17.0,26.33,0
2024-04-02 21:00:00,15.9,45.08,0
2024-04-02 22:00:00,15.4,0.0,0
2024-04-02 23:00:00,14.8,0.0,0
2024-04-03 00:00:00,14.4,0.0,0
2024-04-03 01:00:00,14.0,0.0,0
2024-04-03 02:00:00,13.8,0.0,0
2024-04-03 03:00:00,14.4,0.0,0
2024-04-03 04:00:00,14.2,0.0,0
2024-04-03 05:00:00,14.8,0.0,0
2024-04-03 06:00:00,16.2,0.0,0
2024-04-03 07:00:00,15.7,0.0,0
2024-04-03 08:00:00,15.9,0.0,0
2024-04-03 09:00:00,17.5,0.0,0
2024-04-03 10:00:00,15.9,44.76,0
2024-04-03 11:00:00,14.9,14.36,0
2024-04-03 12:00:00,14.1,56.17,0
2024-04-03 13:00:00,12.6,46.04,0
2024-04-03 14:00:00,11.4,41.01,0
2024-04-03 15:00:00,9.9,36.7,0
2024-04-03 16:00:00,9.5,48.11,0
2024-04-03 17:00:00,8.7,59.22,0
2024-04-03 18:00:00,6.6,53.72,0
2024-04-03 19:00:00,7.5,70.11,0
2024-04-03 20:00:00,7.2,30.49,0
2024-04-03 21:00:00,5.9,34.88,0
2024-04-03 22:00:00,6.3,0.0,0
2024-04-03 23:00:00,6.3,0.0,0
2024-04-04 00:00:00,5.6,0.0,0
2024-04-04 01:00:00,6.1,0.0,0
2024-04-04 02:00:00,5.9,0.0,0
2024-04-04 03:00:00,4.9,0.0,0
2024-04-04 04:00:00,5.0,0.0,0
2024-04-04 05:00:00,5.1,0.0,0
2024-04-04 06:00:00,4.5,0.0,0
2024-04-04 07:00:00,4.7,0.0,0
2024-04-04 08:00:00,4.3,0.0,0
2024-04-04 09:00:00,5.9,0.0,0
2024-04-04 10:00:00,4.2,2.21,0
2024-04-04 11:00:00,4.2,33.2,0
2024-04-04 12:00:00,4.0,34.96,0
2024-04-04 13:00:00,3.9,44.18,0
2024-04-04 14:00:00,3.5,53.48,0
2024-04-04 15:00:00,2.2,45.13,0
2024-04-04 16:00:00,2.6,43.24,0
2024-04-04 17:00:00,2.3,55.34,0
2024-04-04 18:00:00,0.3,44.13,0
2024-04-04 19:00:00,1.5,44.14,0
2024-04-04 20:00:00,1.1,51.79,0
2024-04-04 21:00:00,-0.8,23.51,0
2024-04-04 22:00:00,-0.9,0.0,0
2024-04-04 23:00:00,-1.3,0.0,0
2024-04-05 00:00:00,-1.8,0.0,0
2024-04-05 01:00:00,-2.2,0.0,0
2024-04-05 02:00:00,-2.6,0.0,0
2024-04-05 03:00:00,-2.1,0.0,0
2024-04-05 04:00:00,-2.9,0.0,0
2024-04-05 05:00:00,-2.4,0.0,0
2024-04-05 06:00:00,-2.2,0.0,0
2024-04-05 07:00:00,-0.8,0.0,0
2024-04-05 08:00:00,0.2,0.0,0
2024-04-05 09:00:00,0.2,0.0,0
2024-04-05 10:00:00,2.2,42.39,0
2024-04-05 11:00:00,3.1,44.79,0
2024-04-05 12:00:00,3.0,40.85,0
2024-04-05 13:00:00,4.1,41.92,0
2024-04-05 14:00:00,4.1,41.7,0
2024-04-05 15:00:00,4.0,60.23,0
2024-04-05 16:00:00,2.7,59.18,0
2024-04-05 17:00:00,2.2,74.02,0
2024-04-05 18:00:00,2.1,71.5,0
2024-04-05 19:00:00,1.3,44.97,0
2024-04-05 20:00:00,1.0,65.52,0
2024-04-05 21:00:00,1.1,35.02,0
2024-04-05 22:00:00,1.4,0.0,0
2024-04-05 23:00:00,1.2,0.0,0
2024-04-06 00:00:00,1.3,0.0,1
2024-04-06 01:00:00,0.9,0.0,1
2024-04-06 02:00:00,0.9,0.0,1
2024-04-06 03:00:00,1.6,0.0,1
2024-04-06 04:00:00,1.4,0.0,1
2024-04-06 05:00:00,1.6,0.0,1
2024-04-06 06:00:00,2.5,0.0,1
2024-04-06 07:00:00,2.6,0.0,1
2024-04-06 08:00:00,3.4,0.0,1
2024-04-06 09:00:00,5.1,0.0,1
2024-04-06 10:00:00,5.2,41.16,1
2024-04-06 11:00:00,6.1,55.97,1
2024-04-06 12:00:00,6.8,77.39,1
2024-04-06 13:00:00,7.5,80.08,1
2024-04-06 14:00:00,7.8,92.17,1
2024-04-06 15:00:00,7.9,98.25,1
2024-04-06 16:00:00,7.2,100.0,1
2024-04-06 17:00:00,6.5,100.0,1
2024-04-06 18:00:00,5.8,100.0,1
2024-04-06 19:00:00,5.7,100.0,1
2024-04-06 20:00:00,5.4,74.69,1
2024-04-06 21:00:00,3.6,64.19,1
2024-04-06 22:00:00,4.4,0.0,1
2024-04-06 23:00:00,4.3,0.0,1
2024-04-07 00:00:00,3.0,0.0,1
2024-04-07 01:00:00,4.2,0.0,1
2024-04-07 02:00:00,4.3,0.0,1
2024-04-07 03:00:00,2.4,0.0,1
2024-04-07 04:00:00,5.4,0.0,1
2024-04-07 05:00:00,7.4,0.0,1
2024-04-07 06:00:00,7.3,0.0,1
2024-04-07 07:00:00,10.7,0.0,1
2024-04-07 08:00:00,12.0,0.0,1
2024-04-07 09:00:00,11.0,0.0,1
2024-04-07 10:00:00,12.6,28.82,1
2024-04-07 11:00:00,13.4,39.4,1
2024-04-07 12:00:00,14.5,75.99,1
2024-04-07 13:00:00,14.2,84.71,1
2024-04-07 14:00:00,14.1,100.0,1
2024-04-07 15:00:00,13.8,98.24,1
2024-04-07 16:00:00,13.1,87.72,1
2024-04-07 17:00:00,11.9,100.0,1
2024-04-07 18:00:00,11.5,87.21,1
2024-04-07 19:00:00,10.3,71.87,1
2024-04-07 20:00:00,9.9,64.43,1
2024-04-07 21:00:00,8.9,36.33,1
2024-04-07 22:00:00,9.5,0.0,1
2024-04-07 23:00:00,9.4,0.0,1
2024-04-08 00:00:00,9.6,0.0,0
2024-04-08 01:00:00,9.3,0.0,0
2024-04-08 02:00:00,9.3,0.0,0
2024-04-08 03:00:00,10.3,0.0,0
2024-04-08 04:00:00,10.1,0.0,0
2024-04-08 05:00:00,11.0,0.0,0
2024-04-08 06:00:00,11.0,0.0,0
2024-04-08 07:00:00,13.2,0.0,0
2024-04-08 08:00:00,14.6,0.0,0
2024-04-08 09:00:00,15.3,0.0,0
2024-04-08 10:00:00,15.3,4.78,0
2024-04-08 11:00:00,16.3,41.13,0
2024-04-08 12:00:00,16.1,28.71,0
2024-04-08 13:00:00,17.3,55.34,0
2024-04-08 14:00:00,17.3,39.64,0
2024-04-08 15:00:00,15.6,27.93,0
2024-04-08 16:00:00,15.6,33.83,0
2024-04-08 17:00:00,14.6,62.36,0
2024-04-08 18:00:00,13.4,48.44,0
2024-04-08 19:00:00,13.3,44.52,0
2024-04-08 20:00:00,13.0,41.6,0
2024-04-08 21:00:00,12.4,40.02,0
2024-04-08 22:00:00,12.1,0.0,0
2024-04-08 23:00:00,11.8,0.0,0
2024-04-09 00:00:00,10.8,0.0,0
2024-04-09 01:00:00,11.5,0.0,0
2024-04-09 02:00:00,11.3,0.0,0
2024-04-09 03:00:00,10.7,0.0,0
2024-04-09 04:00:00,11.6,0.0,0
2024-04-09 05:00:00,12.9,0.0,0
2024-04-09 06:00:00,13.0,0.0,0
2024-04-09 07:00:00,15.5,0.0,0
2024-04-09 08:00:00,16.8,0.0,0
2024-04-09 09:00:00,16.9,0.0,0
2024-04-09 10:00:00,16.8,17.7,0
2024-04-09 11:00:00,17.5,20.76,0
2024-04-09 12:00:00,17.2,43.9,0
2024-04-09 13:00:00,18.2,50.35,0
2024-04-09 14:00:00,18.2,26.54,0
2024-04-09 15:00:00,16.8,35.7,0
2024-04-09 16:00:00,16.8,30.03,0
2024-04-09 17:00:00,16.1,43.5,0
2024-04-09 18:00:00,13.1,49.17,0
2024-04-09 19:00:00,15.0,35.5,0
2024-04-09 20:00:00,14.6,35.78,0
2024-04-09 21:00:00,13.4,24.96,0
2024-04-09 22:00:00,11.9,0.0,0
2024-04-09 23:00:00,11.7,0.0,0
2024-04-10 00:00:00,10.5,0.0,0
2024-04-10 01:00:00,11.1,0.0,0
2024-04-10 02:00:00,10.7,0.0,0
2024-04-10 03:00:00,9.7,0.0,0
2024-04-10 04:00:00,11.1,0.0,0
2024-04-10 05:00:00,13.0,0.0,0
2024-04-10 06:00:00,10.6,0.0,0
2024-04-10 07:00:00,16.5,0.0,0
2024-04-10 08:00:00,18.1,0.0,0
2024-04-10 09:00:00,17.1,0.0,0
2024-04-10 10:00:00,20.4,33.19,0
2024-04-10 11:00:00,21.1,45.38,0
2024-04-10 12:00:00,19.0,28.77,0
2024-04-10 13:00:00,21.7,35.82,0
2024-04-10 14:00:00,21.6,60.18,0
2024-04-10 15:00:00,17.7,52.71,0
2024-04-10 16:00:00,19.0,55.51,0
2024-04-10 17:00:00,17.9,53.41,0
2024-04-10 18:00:00,15.0,58.91,0
2024-04-10 19:00:00,16.5,41.74,0
2024-04-10 20:00:00,16.1,55.47,0
2024-04-10 21:00:00,15.6,46.7,0
2024-04-10 22:00:00,14.7,0.0,0
2024-04-10 23:00:00,14.6,0.0,0
2024-04-11 00:00:00,13.8,0.0,0
2024-04-11 01:00:00,14.4,0.0,0
2024-04-11 02:00:00,14.2,0.0,0
2024-04-11 03:00:00,12.2,0.0,0
2024-04-11 04:00:00,14.4,0.0,0
2024-04-11 05:00:00,15.3,0.0,0
2024-04-11 06:00:00,17.0,0.0,0
2024-04-11 07:00:00,16.6,0.0,0
2024-04-11 08:00:00,16.9,0.0,0
2024-04-11 09:00:00,17.2,0.0,0
2024-04-11 10:00:00,17.4,22.25,0
2024-04-11 11:00:00,17.5,26.3,0
2024-04-11 12:00:00,17.3,38.69,0
2024-04-11 13:00:00,17.3,53.26,0
2024-04-11 14:00:00,17.0,45.63,0
2024-04-11 15:00:00,15.1,33.93,0
2024-04-11 16:00:00,15.1,67.5,0
2024-04-11 17:00:00,13.8,68.81,0
2024-04-11 18:00:00,10.5,42.08,0
2024-04-11 19:00:00,11.7,61.9,0
2024-04-11 20:00:00,11.0,39.97,0
2024-04-11 21:00:00,10.8,37.63,0
2024-04-11 22:00:00,8.4,0.0,0
2024-04-11 23:00:00,8.1,0.0,0
2024-04-12 00:00:00,8.7,0.0,0
2024-04-12 01:00:00,8.2,0.0,0
2024-04-12 02:00:00,8.5,0.0,0
2024-04-12 03:00:00,8.9,0.0,0
2024-04-12 04:00:00,9.8,0.0,0
2024-04-12 05:00:00,10.5,0.0,0
2024-04-12 06:00:00,10.3,0.0,0
2024-04-12 07:00:00,12.1,0.0,0
2024-04-12 08:00:00,12.9,0.0,0
2024-04-12 09:00:00,12.4,0.0,0
2024-04-12 10:00:00,12.9,30.0,0
2024-04-12 11:00:00,13.5,39.72,0
2024-04-12 12:00:00,13.4,40.76,0
2024-04-12 13:00:00,13.7,57.43,0
2024-04-12 14:00:00,13.4,54.82,0
2024-04-12 15:00:00,14.2,42.62,0
2024-04-12 16:00:00,11.9,63.69,0
2024-04-12 17:00:00,11.3,68.87,0
2024-04-12 18:00:00,10.2,57.37,0
2024-04-12 19:00:00,10.4,60.38,0
2024-04-12 20:00:00,10.1,61.83,0
2024-04-12 21:00:00,9.0,42.91,0
2024-04-12 22:00:00,9.1,0.0,0
2024-04-12 23:00:00,8.6,0.0,0
2024-04-13 00:00:00,6.9,0.0,1
2024-04-13 01:00:00,7.4,0.0,1
2024-04-13 02:00:00,6.9,0.0,1
2024-04-13 03:00:00,4.6,0.0,1
2024-04-13 04:00:00,7.6,0.0,1
2024-04-13 05:00:00,8.9,0.0,1
2024-04-13 06:00:00,8.2,0.0,1
2024-04-13 07:00:00,10.6,0.0,1
2024-04-13 08:00:00,11.1,0.0,1
2024-04-13 09:00:00,11.3,0.0,1
2024-04-13 10:00:00,11.0,54.43,1
2024-04-13 11:00:00,11.6,44.08,1
2024-04-13 12:00:00,12.7,63.5,1
2024-04-13 13:00:00,12.2,94.85,1
2024-04-13 14:00:00,12.2,93.88,1
2024-04-13 15:00:00,13.0,100.0,1
2024-04-13 16:00:00,11.5,100.0,1
2024-04-13 17:00:00,10.5,95.8,1
2024-04-13 18:00:00,10.8,100.0,1
2024-04-13 19:00:00,8.8,85.1,1
2024-04-13 20:00:00,8.2,69.82,1
2024-04-13 21:00:00,10.1,71.94,1
2024-04-13 22:00:00,7.8,0.0,1
2024-04-13 23:00:00,7.2,0.0,1
2024-04-14 00:00:00,6.0,0.0,1
2024-04-14 01:00:00,6.5,0.0,1
2024-04-14 02:00:00,6.3,0.0,1
2024-04-14 03:00:00,5.1,0.0,1
2024-04-14 04:00:00,7.3,0.0,1
2024-04-14 05:00:00,9.1,0.0,1
2024-04-14 06:00:00,11.3,0.0,1
2024-04-14 07:00:00,11.5,0.0,1
2024-04-14 08:00:00,12.1,0.0,1
2024-04-14 09:00:00,12.8,0.0,1
2024-04-14 10:00:00,13.1,58.24,1
2024-04-14 11:00:00,13.5,58.45,1
2024-04-14 12:00:00,12.5,55.49,1
2024-04-14 13:00:00,13.7,67.28,1
2024-04-14 14:00:00,13.4,100.0,1
2024-04-14 15:00:00,13.7,100.0,1
2024-04-14 16:00:00,12.0,100.0,1
2024-04-14 17:00:00,11.6,100.0,1
2024-04-14 18:00:00,10.8,90.75,1
2024-04-14 19:00:00,11.0,83.78,1
2024-04-14 20:00:00,10.9,58.36,1
2024-04-14 21:00:00,10.2,18.06,1
2024-04-14 22:00:00,10.2,0.0,1
2024-04-14 23:00:00,9.8,0.0,1
2024-04-15 00:00:00,9.4,0.0,0
2024-04-15 01:00:00,8.6,0.0,0
2024-04-15 02:00:00,7.7,0.0,0
2024-04-15 03:00:00,6.3,0.0,0
2024-04-15 04:00:00,7.6,0.0,0
2024-04-15 05:00:00,8.2,0.0,0
2024-04-15 06:00:00,8.6,0.0,0
2024-04-15 07:00:00,9.0,0.0,0
2024-04-15 08:00:00,9.3,0.0,0
2024-04-15 09:00:00,9.5,0.0,0
2024-04-15 10:00:00,8.7,24.74,0
2024-04-15 11:00:00,8.5,20.74,0
2024-04-15 12:00:00,8.9,40.56,0
2024-04-15 13:00:00,7.9,30.81,0
2024-04-15 14:00:00,7.4,40.83,0
2024-04-15 15:00:00,6.0,42.05,0
2024-04-15 16:00:00,6.6,54.76,0
2024-04-15 17:00:00,6.2,59.18,0
2024-04-15 18:00:00,5.2,37.54,0
2024-04-15 19:00:00,5.8,50.55,0
2024-04-15 20:00:00,5.7,32.9,0
2024-04-15 21:00:00,5.5,22.41,0
2024-04-15 22:00:00,5.6,0.0,0
2024-04-15 23:00:00,5.7,0.0,0
2024-04-16 00:00:00,5.5,0.0,0
2024-04-16 01:00:00,6.0,0.0,0
2024-04-16 02:00:00,6.2,0.0,0
2024-04-16 03:00:00,5.7,0.0,0
2024-04-16 04:00:00,6.6,0.0,0
2024-04-16 05:00:00,7.3,0.0,0
2024-04-16 06:00:00,6.3,0.0,0
2024-04-16 07:00:00,8.4,0.0,0
2024-04-16 08:00:00,8.8,0.0,0
2024-04-16 09:00:00,8.4,0.0,0
2024-04-16 10:00:00,9.1,11.32,0
2024-04-16 11:00:00,9.8,35.35,0
2024-04-16 12:00:00,12.0,8.64,0
2024-04-16 13:00:00,10.9,40.03,0
2024-04-16 14:00:00,11.2,48.28,0
2024-04-16 15:00:00,12.9,54.24,0
2024-04-16 16:00:00,11.4,34.86,0
2024-04-16 17:00:00,10.5,50.86,0
2024-04-16 18:00:00,11.5,40.75,0
2024-04-16 19:00:00,9.4,52.55,0
2024-04-16 20:00:00,9.2,36.05,0
2024-04-16 21:00:00,11.4,30.92,0
2024-04-16 22:00:00,10.0,0.0,0
2024-04-16 23:00:00,9.8,0.0,0
2024-04-17 00:00:00,10.7,0.0,0
2024-04-17 01:00:00,9.2,0.0,0
2024-04-17 02:00:00,8.8,0.0,0
2024-04-17 03:00:00,8.7,0.0,0
2024-04-17 04:00:00,9.3,0.0,0
2024-04-17 05:00:00,9.3,0.0,0
2024-04-17 06:00:00,8.2,0.0,0
2024-04-17 07:00:00,9.6,0.0,0
2024-04-17 08:00:00,9.9,0.0,0
2024-04-17 09:00:00,9.9,0.0,0
2024-04-17 10:00:00,9.5,27.81,0
2024-04-17 11:00:00,10.0,47.59,0
2024-04-17 12:00:00,11.0,43.72,0
2024-04-17 13:00:00,10.6,48.89,0
2024-04-17 14:00:00,10.6,49.47,0
2024-04-17 15:00:00,11.4,62.24,0
2024-04-17 16:00:00,10.1,60.96,0
2024-04-17 17:00:00,9.2,43.74,0
2024-04-17 18:00:00,9.1,41.81,0
2024-04-17 19:00:00,7.4,52.97,0
2024-04-17 20:00:00,6.6,37.0,0
2024-04-17 21:00:00,6.6,34.36,0
2024-04-17 22:00:00,5.1,0.0,0
2024-04-17 23:00:00,4.5,0.0,0
2024-04-18 00:00:00,5.1,0.0,0
2024-04-18 01:00:00,3.8,0.0,0
2024-04-18 02:00:00,3.8,0.0,0
2024-04-18 03:00:00,4.4,0.0,0
2024-04-18 04:00:00,6.5,0.0,0
2024-04-18 05:00:00,7.7,0.0,0
2024-04-18 06:00:00,8.0,0.0,0
2024-04-18 07:00:00,9.2,0.0,0
2024-04-18 08:00:00,9.4,0.0,0
2024-04-18 09:00:00,11.1,0.0,0
2024-04-18 10:00:00,8.6,13.65,0
2024-04-18 11:00:00,8.7,18.1,0
2024-04-18 12:00:00,9.3,33.76,0
2024-04-18 13:00:00,8.7,43.15,0
2024-04-18 14:00:00,8.6,43.95,0
2024-04-18 15:00:00,6.7,27.94,0
2024-04-18 16:00:00,8.4,58.97,0
2024-04-18 17:00:00,8.1,67.75,0
2024-04-18 18:00:00,5.9,61.52,0
2024-04-18 19:00:00,7.5,43.62,0
2024-04-18 20:00:00,7.3,42.99,0
2024-04-18 21:00:00,5.5,34.93,0
2024-04-18 22:00:00,6.1,0.0,0
2024-04-18 23:00:00,6.3,0.0,0
2024-04-19 00:00:00,5.4,0.0,0
2024-04-19 01:00:00,6.6,0.0,0
2024-04-19 02:00:00,6.7,0.0,0
2024-04-19 03:00:00,5.8,0.0,0
2024-04-19 04:00:00,8.1,0.0,0
2024-04-19 05:00:00,9.3,0.0,0
2024-04-19 06:00:00,7.9,0.0,0
2024-04-19 07:00:00,11.4,0.0,0
2024-04-19 08:00:00,12.2,0.0,0
2024-04-19 09:00:00,14.0,0.0,0
2024-04-19 10:00:00,10.7,39.03,0
2024-04-19 11:00:00,11.1,41.98,0
2024-04-19 12:00:00,14.6,35.57,0
2024-04-19 13:00:00,10.7,45.21,0
2024-04-19 14:00:00,10.0,52.97,0
2024-04-19 15:00:00,10.0,59.63,0
2024-04-19 16:00:00,9.6,56.97,0
2024-04-19 17:00:00,8.4,63.11,0
2024-04-19 18:00:00,5.6,82.0,0
2024-04-19 19:00:00,6.5,70.72,0
2024-04-19 20:00:00,5.9,56.91,0
2024-04-19 21:00:00,3.6,54.41,0
2024-04-19 22:00:00,4.2,0.0,0
2024-04-19 23:00:00,3.8,0.0,0
2024-04-20 00:00:00,3.0,0.0,1
2024-04-20 01:00:00,3.5,0.0,1
2024-04-20 02:00:00,3.5,0.0,1
2024-04-20 03:00:00,3.4,0.0,1
2024-04-20 04:00:00,4.2,0.0,1
2024-04-20 05:00:00,5.4,0.0,1
2024-04-20 06:00:00,6.5,0.0,1
2024-04-20 07:00:00,7.3,0.0,1
2024-04-20 08:00:00,7.9,0.0,1
2024-04-20 09:00:00,9.0,0.0,1
2024-04-20 10:00:00,8.9,25.42,1
2024-04-20 11:00:00,9.9,66.94,1
2024-04-20 12:00:00,11.8,74.11,1
2024-04-20 13:00:00,11.0,96.56,1
2024-04-20 14:00:00,11.3,91.17,1
2024-04-20 15:00:00,11.9,100.0,1
2024-04-20 16:00:00,10.6,100.0,1
2024-04-20 17:00:00,9.4,100.0,1
2024-04-20 18:00:00,8.1,100.0,1
2024-04-20 19:00:00,7.4,97.53,1
2024-04-20 20:00:00,6.7,62.99,1
2024-04-20 21:00:00,4.7,48.55,1
2024-04-20 22:00:00,5.6,0.0,1
2024-04-20 23:00:00,5.2,0.0,1
2024-04-21 00:00:00,3.8,0.0,1
2024-04-21 01:00:00,5.2,0.0,1
2024-04-21 02:00:00,5.5,0.0,1
2024-04-21 03:00:00,6.1,0.0,1
2024-04-21 04:00:00,6.1,0.0,1
2024-04-21 05:00:00,7.6,0.0,1
2024-04-21 06:00:00,8.7,0.0,1
2024-04-21 07:00:00,10.3,0.0,1
2024-04-21 08:00:00,11.7,0.0,1
2024-04-21 09:00:00,14.0,0.0,1
2024-04-21 10:00:00,13.7,18.66,1
2024-04-21 11:00:00,14.6,26.37,1
2024-04-21 12:00:00,16.4,72.5,1
2024-04-21 13:00:00,15.4,64.85,1
2024-04-21 14:00:00,15.4,98.7,1
2024-04-21 15:00:00,17.4,100.0,1
2024-04-21 16:00:00,15.0,100.0,1
2024-04-21 17:00:00,14.6,100.0,1
2024-04-21 18:00:00,15.4,88.71,1
2024-04-21 19:00:00,14.0,87.82,1
2024-04-21 20:00:00,13.8,60.85,1
2024-04-21 21:00:00,12.3,43.41,1
2024-04-21 22:00:00,13.9,0.0,1
2024-04-21 23:00:00,13.8,0.0,1
2024-04-22 00:00:00,13.2,0.0,0
2024-04-22 01:00:00,13.4,0.0,0
2024-04-22 02:00:00,13.1,0.0,0
2024-04-22 03:00:00,12.3,0.0,0
2024-04-22 04:00:00,13.0,0.0,0
2024-04-22 05:00:00,14.1,0.0,0
2024-04-22 06:00:00,16.6,0.0,0
2024-04-22 07:00:00,15.7,0.0,0
2024-04-22 08:00:00,16.1,0.0,0
2024-04-22 09:00:00,17.1,0.0,0
2024-04-22 10:00:00,17.1,26.22,0
2024-04-22 11:00:00,16.5,43.29,0
2024-04-22 12:00:00,13.4,38.87,0
2024-04-22 13:00:00,15.1,50.91,0
2024-04-22 14:00:00,14.2,65.12,0
2024-04-22 15:00:00,11.8,55.24,0
2024-04-22 16:00:00,11.3,47.49,0
2024-04-22 17:00:00,10.8,60.45,0
2024-04-22 18:00:00,10.2,51.45,0
2024-04-22 19:00:00,9.8,50.24,0
2024-04-22 20:00:00,9.3,36.49,0
2024-04-22 21:00:00,8.8,50.63,0
2024-04-22 22:00:00,7.9,0.0,0
2024-04-22 23:00:00,7.3,0.0,0
2024-04-23 00:00:00,7.3,0.0,0
2024-04-23 01:00:00,6.4,0.0,0
2024-04-23 02:00:00,6.1,0.0,0
2024-04-23 03:00:00,6.7,0.0,0
2024-04-23 04:00:00,7.4,0.0,0
2024-04-23 05:00:00,8.6,0.0,0
2024-04-23 06:00:00,7.5,0.0,0
2024-04-23 07:00:00,10.5,0.0,0
2024-04-23 08:00:00,11.2,0.0,0
2024-04-23 09:00:00,10.6,0.0,0
2024-04-23 10:00:00,10.2,9.41,0
2024-04-23 11:00:00,10.8,44.82,0
2024-04-23 12:00:00,12.7,54.63,0
2024-04-23 13:00:00,11.5,40.04,0
2024-04-23 14:00:00,11.4,55.11,0
2024-04-23 15:00:00,12.5,58.41,0
2024-04-23 16:00:00,10.8,37.58,0
2024-04-23 17:00:00,9.5,45.15,0
2024-04-23 18:00:00,10.0,62.31,0
2024-04-23 19:00:00,7.3,66.85,0
